0	1	2
NC_060948.1	2794068	0.125
NC_060948.1	2796624	0.125
NC_060948.1	2799870	0.125
NC_060948.1	2802406	0.125
NC_060948.1	2802631	0.125
NC_060948.1	2802840	0.125
NC_060948.1	2804569	0.125
NC_060948.1	2805645	0.125
NC_060948.1	2809604	0.125
NC_060948.1	2811717	0.125
NC_060948.1	2827607	0.125
NC_060948.1	2828269	0.125
NC_060948.1	2830877	0.125
NC_060948.1	2832167	0.125
NC_060948.1	2836499	0.125
NC_060948.1	2836740	0.125
NC_060948.1	2837499	0.125
NC_060948.1	2839184	0.125
NC_060948.1	2842285	0.125
NC_060948.1	2842830	0.125
NC_060948.1	2844197	0.125
NC_060948.1	2845470	0.125
NC_060948.1	2845962	0.125
NC_060948.1	2850162	0.125
NC_060948.1	2850655	0.125
NC_060948.1	2852695	0.125
NC_060948.1	2853111	0.125
NC_060948.1	2856034	0.125
NC_060948.1	2856838	0.125
NC_060948.1	2857160	0.125
NC_060948.1	2860410	0.125
NC_060948.1	2862729	0.125
NC_060948.1	2863951	0.125
NC_060948.1	2865604	0.125
NC_060948.1	2871849	0.125
NC_060948.1	2872242	0.125
NC_060948.1	2872299	0.125
NC_060948.1	2872316	0.125
NC_060948.1	2872346	0.125
NC_060948.1	2872361	0.125
NC_060948.1	2872403	0.125
NC_060948.1	2875199	0.125
NC_060948.1	2875580	0.125
NC_060948.1	2876910	0.125
NC_060948.1	2879287	0.125
NC_060948.1	2881866	0.125
NC_060948.1	2883857	0.125
NC_060948.1	2884213	0.125
NC_060948.1	2885183	0.125
NC_060948.1	2885235	0.125
NC_060948.1	2885301	0.125
NC_060948.1	2885367	0.125
NC_060948.1	2885938	0.125
NC_060948.1	2890320	0.125
NC_060948.1	2894872	0.125
NC_060948.1	2894880	0.125
NC_060948.1	2894954	0.125
NC_060948.1	2895371	0.25
NC_060948.1	2895643	0.125
NC_060948.1	2897265	0.125
NC_060948.1	2900621	0.125
NC_060948.1	2901570	0.125
NC_060948.1	2902802	0.125
NC_060948.1	2903325	0.125
NC_060948.1	2904018	0.125
NC_060948.1	2904669	0.125
NC_060948.1	2905179	0.125
NC_060948.1	2908382	0.125
NC_060948.1	2908383	0.125
NC_060948.1	2910880	0.125
NC_060948.1	2912574	0.125
NC_060948.1	2912640	0.125
NC_060948.1	2912706	0.125
NC_060948.1	2915887	0.125
NC_060948.1	2916027	0.125
NC_060948.1	2916075	0.125
NC_060948.1	2918817	0.125
NC_060948.1	2919231	0.125
NC_060948.1	2921401	0.125
NC_060948.1	2921575	0.125
NC_060948.1	2922456	0.125
NC_060948.1	2926403	0.125
NC_060948.1	2926898	0.125
NC_060948.1	2926931	0.125
NC_060948.1	2927154	0.125
NC_060948.1	2927256	0.125
NC_060948.1	2927486	0.125
NC_060948.1	2930611	0.125
NC_060948.1	2933058	0.125
NC_060948.1	2933059	0.125
NC_060948.1	2933755	0.125
NC_060948.1	2935890	0.125
NC_060948.1	2940159	0.125
NC_060948.1	2940684	0.125
NC_060948.1	2943454	0.125
NC_060948.1	2951083	0.125
NC_060948.1	2951913	0.125
NC_060948.1	2956707	0.125
NC_060948.1	2956774	0.125
NC_060948.1	2962836	0.125
NC_060948.1	2965279	0.125
NC_060948.1	2965593	0.125
NC_060948.1	2966256	0.125
NC_060948.1	2967478	0.125
NC_060948.1	2967938	0.125
NC_060948.1	2968111	0.125
NC_060948.1	2968429	0.125
NC_060948.1	2975506	0.125
NC_060948.1	2977649	0.125
NC_060948.1	2979505	0.125
NC_060948.1	2981071	0.125
NC_060948.1	2981666	0.125
NC_060948.1	2981743	0.125
NC_060948.1	2984306	0.125
NC_060948.1	2984634	0.125
NC_060948.1	2987095	0.125
NC_060948.1	2989068	0.125
NC_060948.1	2990939	0.125
NC_060948.1	2996615	0.125
NC_060948.1	2998384	0.125
NC_060948.1	2998612	0.125
NC_060948.1	3001771	0.125
NC_060948.1	3002887	0.125
NC_060948.1	3005538	0.125
NC_060948.1	3006103	0.125
NC_060948.1	3006964	0.125
NC_060948.1	3013526	0.125
NC_060948.1	3013643	0.125
NC_060948.1	3014357	0.125
NC_060948.1	3014987	0.125
NC_060948.1	3015308	0.125
NC_060948.1	3015863	0.125
NC_060948.1	3019728	0.125
NC_060948.1	3021068	0.125
NC_060948.1	3027003	0.125
NC_060948.1	3027905	0.125
NC_060948.1	3027917	0.125
NC_060948.1	3028488	0.125
NC_060948.1	3030977	0.125
NC_060948.1	3032488	0.125
NC_060948.1	3033715	0.125
NC_060948.1	3037524	0.125
NC_060948.1	3046115	0.125
NC_060948.1	3049192	0.125
NC_060948.1	3049227	0.125
NC_060948.1	3049434	0.125
NC_060948.1	3049876	0.125
NC_060948.1	3050187	0.125
NC_060948.1	3050232	0.125
NC_060948.1	3050254	0.125
NC_060948.1	3050258	0.125
NC_060948.1	3050322	0.125
NC_060948.1	3050623	0.125
NC_060948.1	3050881	0.125
NC_060948.1	3054429	0.125
NC_060948.1	3055282	0.125
NC_060948.1	3055470	0.125
NC_060948.1	3056591	0.125
NC_060948.1	3060767	0.125
NC_060948.1	3061247	0.125
NC_060948.1	3062491	0.125
NC_060948.1	3062579	0.125
NC_060948.1	3062954	0.125
NC_060948.1	3062956	0.125
NC_060948.1	3064853	0.125
NC_060948.1	3065617	0.125
NC_060948.1	3069074	0.125
NC_060948.1	3070509	0.125
NC_060948.1	3072561	0.125
NC_060948.1	3074788	0.125
NC_060948.1	3075200	0.125
NC_060948.1	3078338	0.125
NC_060948.1	3082578	0.125
NC_060948.1	3084036	0.125
NC_060948.1	3084653	0.125
NC_060948.1	3086107	0.125
NC_060948.1	3087062	0.125
NC_060948.1	3087116	0.125
NC_060948.1	3087798	0.125
NC_060948.1	3088625	0.125
NC_060948.1	3088719	0.125
NC_060948.1	3088729	0.125
NC_060948.1	3093821	0.125
NC_060948.1	3094520	0.125
NC_060948.1	3095675	0.125
NC_060948.1	3095756	0.125
NC_060948.1	3096824	0.125
NC_060948.1	3096895	0.125
NC_060948.1	3101591	0.125
NC_060948.1	3102386	0.125
NC_060948.1	3103047	0.125
NC_060948.1	3103238	0.125
NC_060948.1	3105017	0.125
NC_060948.1	3108915	0.125
NC_060948.1	3110411	0.25
NC_060948.1	3110413	0.25
NC_060948.1	3110415	0.125
NC_060948.1	3113416	0.125
NC_060948.1	3115391	0.125
NC_060948.1	3117404	0.125
NC_060948.1	3120488	0.125
NC_060948.1	3120927	0.125
NC_060948.1	3121066	0.125
NC_060948.1	3121278	0.125
NC_060948.1	3125668	0.125
NC_060948.1	3127828	0.125
NC_060948.1	3128841	0.125
NC_060948.1	3130018	0.125
NC_060948.1	3130034	0.125
NC_060948.1	3130067	0.125
NC_060948.1	3130128	0.125
NC_060948.1	3130324	0.125
NC_060948.1	3130357	0.125
NC_060948.1	3131462	0.125
NC_060948.1	3134541	0.125
NC_060948.1	3134953	0.125
NC_060948.1	3135451	0.125
NC_060948.1	3137116	0.125
NC_060948.1	3140620	0.125
NC_060948.1	3148068	0.125
NC_060948.1	3160212	0.125
NC_060948.1	3163583	0.125
NC_060948.1	3165210	0.125
NC_060948.1	3165253	0.2857
NC_060948.1	3167682	0.125
NC_060948.1	3168933	0.125
NC_060948.1	3170191	0.125
NC_060948.1	3171151	0.125
NC_060948.1	3174359	0.125
NC_060948.1	3178497	0.125
NC_060948.1	3184446	0.125
NC_060948.1	3184486	0.125
NC_060948.1	3186231	0.125
NC_060948.1	3194412	0.125
NC_060948.1	3196187	0.125
NC_060948.1	3197211	0.125
NC_060948.1	3199134	0.125
NC_060948.1	3201311	0.125
NC_060948.1	3203775	0.125
NC_060948.1	3204817	0.125
NC_060948.1	3205542	0.125
NC_060948.1	3205556	0.125
NC_060948.1	3206170	0.125
NC_060948.1	3206681	0.125
NC_060948.1	3206741	0.125
NC_060948.1	3207356	0.125
NC_060948.1	3208654	0.125
NC_060948.1	3210520	0.125
NC_060948.1	3210524	0.125
NC_060948.1	3211674	0.125
NC_060948.1	3217514	0.125
NC_060948.1	3220034	0.125
NC_060948.1	3220252	0.125
NC_060948.1	3221463	0.125
NC_060948.1	3230234	0.1429
NC_060948.1	3231106	0.125
NC_060948.1	3231776	0.375
NC_060948.1	3232054	0.375
NC_060948.1	3232168	0.125
NC_060948.1	3234084	0.125
NC_060948.1	3237891	0.3333
NC_060948.1	3239707	0.125
NC_060948.1	3240901	0.125
NC_060948.1	3243179	0.125
NC_060948.1	3244407	0.125
NC_060948.1	3244875	0.125
NC_060948.1	3245375	0.125
NC_060948.1	3245378	0.125
NC_060948.1	3245383	0.125
NC_060948.1	3245385	0.125
NC_060948.1	3245478	0.25
NC_060948.1	3245526	0.125
NC_060948.1	3245551	0.375
NC_060948.1	3245552	0.125
NC_060948.1	3245557	0.375
NC_060948.1	3245558	0.125
NC_060948.1	3245563	0.375
NC_060948.1	3245569	0.375
NC_060948.1	3245573	0.375
NC_060948.1	3245612	0.125
NC_060948.1	3245613	0.125
NC_060948.1	3245817	0.125
NC_060948.1	3246188	0.125
NC_060948.1	3246311	0.125
NC_060948.1	3246434	0.125
NC_060948.1	3248398	0.125
NC_060948.1	3251557	0.125
NC_060948.1	3256094	0.125
NC_060948.1	3256405	0.125
NC_060948.1	3257489	0.125
NC_060948.1	3258342	0.125
NC_060948.1	3259947	0.125
NC_060948.1	3263760	0.125
NC_060948.1	3266306	0.125
NC_060948.1	3268154	0.125
NC_060948.1	3268748	0.125
NC_060948.1	3272081	0.125
NC_060948.1	3272170	0.125
NC_060948.1	3276731	0.125
NC_060948.1	3276747	0.125
NC_060948.1	3277997	0.125
NC_060948.1	3278050	0.125
NC_060948.1	3278430	0.125
NC_060948.1	3278535	0.125
NC_060948.1	3278537	0.125
NC_060948.1	3278539	0.125
NC_060948.1	3278541	0.125
NC_060948.1	3282454	0.125
NC_060948.1	3284701	0.125
NC_060948.1	3286334	0.125
NC_060948.1	3286991	0.125
NC_060948.1	3287048	0.125
NC_060948.1	3287070	0.125
NC_060948.1	3290215	0.125
NC_060948.1	3290682	0.125
NC_060948.1	3293010	0.125
NC_060948.1	3296195	0.125
NC_060948.1	3297568	0.125
NC_060948.1	3299387	0.125
NC_060948.1	3300252	0.125
NC_060948.1	3300253	0.125
NC_060948.1	3301180	0.125
NC_060948.1	3304038	0.125
NC_060948.1	3305902	0.125
NC_060948.1	3310939	0.125
NC_060948.1	3312159	0.125
NC_060948.1	3312667	0.125
NC_060948.1	3313740	0.125
NC_060948.1	3314963	0.125
NC_060948.1	3316086	0.125
NC_060948.1	3316566	0.125
NC_060948.1	3318490	0.125
NC_060948.1	3319550	0.125
NC_060948.1	3322875	0.125
NC_060948.1	3323927	0.125
NC_060948.1	3327357	0.125
NC_060948.1	3327374	0.125
NC_060948.1	3327480	0.125
NC_060948.1	3328868	0.125
NC_060948.1	3331545	0.125
NC_060948.1	3335189	0.125
NC_060948.1	3335975	0.125
NC_060948.1	3337723	0.125
NC_060948.1	3338103	0.125
NC_060948.1	3350800	0.125
NC_060948.1	3352618	0.125
NC_060948.1	3352985	0.125
NC_060948.1	3353086	0.125
NC_060948.1	3353151	0.125
NC_060948.1	3353159	0.125
NC_060948.1	3353485	0.125
NC_060948.1	3353498	0.125
NC_060948.1	3353620	0.125
NC_060948.1	3354021	0.125
NC_060948.1	3355212	0.125
NC_060948.1	3356753	0.125
NC_060948.1	3359733	0.125
NC_060948.1	3359747	0.125
NC_060948.1	3361082	0.125
NC_060948.1	3362606	0.125
NC_060948.1	3366633	0.125
NC_060948.1	3366786	0.125
NC_060948.1	3369074	0.125
NC_060948.1	3370073	0.125
NC_060948.1	3370929	0.125
NC_060948.1	3371115	0.125
NC_060948.1	3372143	0.125
NC_060948.1	3372182	0.125
NC_060948.1	3373157	0.125
NC_060948.1	3373895	0.125
NC_060948.1	3377926	0.125
NC_060948.1	3380918	0.25
NC_060948.1	3380979	0.125
NC_060948.1	3381123	0.125
NC_060948.1	3383013	0.125
NC_060948.1	3385100	0.125
NC_060948.1	3385692	0.125
NC_060948.1	3386602	0.125
NC_060948.1	3388015	0.125
NC_060948.1	3388626	0.125
NC_060948.1	3390470	0.125
NC_060948.1	3390889	0.125
NC_060948.1	3392373	0.125
NC_060948.1	3395705	0.125
NC_060948.1	3399673	0.125
NC_060948.1	3402024	0.125
NC_060948.1	3403363	0.125
NC_060948.1	3405716	0.125
NC_060948.1	3406209	0.125
NC_060948.1	3407052	0.125
NC_060948.1	3407214	0.125
NC_060948.1	3407241	0.125
NC_060948.1	3409295	0.125
NC_060948.1	3409751	0.125
NC_060948.1	3410091	0.125
NC_060948.1	3410227	0.125
NC_060948.1	3411139	0.125
NC_060948.1	3412750	0.125
NC_060948.1	3413420	0.125
NC_060948.1	3415888	0.125
NC_060948.1	3416129	0.125
NC_060948.1	3417539	0.125
NC_060948.1	3422808	0.125
NC_060948.1	3425290	0.125
NC_060948.1	3426267	0.125
NC_060948.1	3428205	0.125
NC_060948.1	3430204	0.125
NC_060948.1	3430433	0.125
NC_060948.1	3431695	0.125
NC_060948.1	3432907	0.125
NC_060948.1	3441223	0.125
NC_060948.1	3442038	0.125
NC_060948.1	3444565	0.125
NC_060948.1	3444906	0.125
NC_060948.1	3445167	0.125
NC_060948.1	3447005	0.125
NC_060948.1	3449643	0.375
NC_060948.1	3449685	0.125
NC_060948.1	3449689	0.25
NC_060948.1	3449693	0.25
NC_060948.1	3449697	0.125
NC_060948.1	3449701	0.125
NC_060948.1	3450140	0.125
NC_060948.1	3450284	0.125
NC_060948.1	3450962	0.125
NC_060948.1	3451007	0.125
NC_060948.1	3451116	0.125
NC_060948.1	3451214	0.125
NC_060948.1	3452180	0.125
NC_060948.1	3453338	0.125
NC_060948.1	3456303	0.125
NC_060948.1	3458042	0.125
NC_060948.1	3459020	0.125
NC_060948.1	3459644	0.125
NC_060948.1	3460881	0.125
NC_060948.1	3461825	0.125
NC_060948.1	3463227	0.125
NC_060948.1	3468805	0.125
NC_060948.1	3470969	0.125
NC_060948.1	3471802	0.125
NC_060948.1	3471842	0.375
NC_060948.1	3472002	0.125
NC_060948.1	3472028	0.25
NC_060948.1	3472079	0.25
NC_060948.1	3472105	0.125
NC_060948.1	3472157	0.25
NC_060948.1	3472158	0.25
NC_060948.1	3472190	0.125
NC_060948.1	3472394	0.125
NC_060948.1	3474812	0.125
NC_060948.1	3475550	0.125
NC_060948.1	3475649	0.125
NC_060948.1	3478394	0.125
NC_060948.1	3484934	0.125
NC_060948.1	3485728	0.125
NC_060948.1	3485958	0.125
NC_060948.1	3496398	0.125
NC_060948.1	3497586	0.125
NC_060948.1	3498711	0.125
NC_060948.1	3498993	0.125
NC_060948.1	3507758	0.125
NC_060948.1	3508882	0.125
NC_060948.1	3512741	0.125
NC_060948.1	3515601	0.125
NC_060948.1	3515655	0.125
NC_060948.1	3519477	0.125
NC_060948.1	3519794	0.125
NC_060948.1	3520260	0.125
NC_060948.1	3520478	0.125
NC_060948.1	3521428	0.125
NC_060948.1	3527348	0.125
NC_060948.1	3527987	0.125
NC_060948.1	3529524	0.125
NC_060948.1	3529986	0.125
NC_060948.1	3532994	0.125
NC_060948.1	3534718	0.125
NC_060948.1	3535621	0.125
NC_060948.1	3535789	0.125
NC_060948.1	3536047	0.125
NC_060948.1	3540719	0.125
NC_060948.1	3544422	0.125
NC_060948.1	3544801	0.125
NC_060948.1	3545277	0.125
NC_060948.1	3551612	0.125
NC_060948.1	3553393	0.125
NC_060948.1	3555518	0.125
NC_060948.1	3555740	0.125
NC_060948.1	3561060	0.125
NC_060948.1	3562841	0.125
NC_060948.1	3566472	0.125
NC_060948.1	3567163	0.125
NC_060948.1	3568175	0.125
NC_060948.1	3568867	0.125
NC_060948.1	3570662	0.125
NC_060948.1	3571700	0.125
NC_060948.1	3575576	0.125
NC_060948.1	3578308	0.125
NC_060948.1	3579311	0.125
NC_060948.1	3582131	0.125
NC_060948.1	3582607	0.125
NC_060948.1	3584096	0.125
NC_060948.1	3584275	0.125
NC_060948.1	3585428	0.125
NC_060948.1	3585448	0.125
NC_060948.1	3590777	0.125
NC_060948.1	3593160	0.125
NC_060948.1	3594697	0.125
NC_060948.1	3597267	0.125
NC_060948.1	3597411	0.125
NC_060948.1	3597604	0.125
NC_060948.1	3599912	0.125
NC_060948.1	3600009	0.125
NC_060948.1	3600019	0.125
NC_060948.1	3600021	0.125
NC_060948.1	3600023	0.125
NC_060948.1	3600025	0.125
NC_060948.1	3600027	0.125
NC_060948.1	3600029	0.1429
NC_060948.1	3600035	0.1429
NC_060948.1	3600037	0.1429
NC_060948.1	3606126	0.125
NC_060948.1	3606575	0.125
NC_060948.1	3606879	0.125
NC_060948.1	3609172	0.125
NC_060948.1	3609987	0.125
NC_060948.1	3615144	0.125
NC_060948.1	3617953	0.125
NC_060948.1	3619639	0.125
NC_060948.1	3622214	0.125
NC_060948.1	3623342	0.125
NC_060948.1	3626635	0.125
NC_060948.1	3626901	0.125
NC_060948.1	3630392	0.125
NC_060948.1	3631622	0.125
NC_060948.1	3632019	0.125
NC_060948.1	3634634	0.125
NC_060948.1	3636693	0.125
NC_060948.1	3636832	0.125
NC_060948.1	3638105	0.125
NC_060948.1	3638786	0.125
NC_060948.1	3641444	0.125
NC_060948.1	3646680	0.125
NC_060948.1	3650091	0.125
NC_060948.1	3655860	0.125
NC_060948.1	3657253	0.125
NC_060948.1	3659786	0.125
NC_060948.1	3662543	0.125
NC_060948.1	3664667	0.125
NC_060948.1	3667075	0.125
NC_060948.1	3669949	0.125
NC_060948.1	3670517	0.125
NC_060948.1	3678439	0.125
NC_060948.1	3678909	0.125
NC_060948.1	3679930	0.125
NC_060948.1	3681381	0.125
NC_060948.1	3681638	0.125
NC_060948.1	3682168	0.125
NC_060948.1	3685761	0.125
NC_060948.1	3687462	0.125
NC_060948.1	3687488	0.125
NC_060948.1	3687801	0.125
NC_060948.1	3688507	0.125
NC_060948.1	3691611	0.125
NC_060948.1	3692560	0.125
NC_060948.1	3696909	0.125
NC_060948.1	3698887	0.125
NC_060948.1	3701529	0.125
NC_060948.1	3701837	0.125
NC_060948.1	3705016	0.125
NC_060948.1	3705017	0.125
NC_060948.1	3705406	0.125
NC_060948.1	3707098	0.125
NC_060948.1	3707549	0.125
NC_060948.1	3710849	0.125
NC_060948.1	3712451	0.125
NC_060948.1	3712501	0.125
NC_060948.1	3712597	0.125
NC_060948.1	3713536	0.125
NC_060948.1	3713537	0.125
NC_060948.1	3714227	0.125
NC_060948.1	3716093	0.125
NC_060948.1	3719773	0.125
NC_060948.1	3720569	0.125
NC_060948.1	3721073	0.125
NC_060948.1	3723349	0.125
NC_060948.1	3725837	0.125
NC_060948.1	3728953	0.125
NC_060948.1	3730101	0.125
NC_060948.1	3731286	0.125
NC_060948.1	3735445	0.125
NC_060948.1	3735755	0.125
NC_060948.1	3740631	0.125
NC_060948.1	3742042	0.125
NC_060948.1	3742044	0.125
NC_060948.1	3742046	0.125
NC_060948.1	3742048	0.125
NC_060948.1	3742056	0.125
NC_060948.1	3742064	0.125
NC_060948.1	3742080	0.1429
NC_060948.1	3744462	0.125
NC_060948.1	3744497	0.125
NC_060948.1	3745469	0.125
NC_060948.1	3747834	0.125
NC_060948.1	3747963	0.125
NC_060948.1	3748216	0.125
NC_060948.1	3749054	0.125
NC_060948.1	3749854	0.125
NC_060948.1	3750417	0.125
NC_060948.1	3750522	0.125
NC_060948.1	3752519	0.125
NC_060948.1	3754532	0.125
NC_060948.1	3764969	0.125
NC_060948.1	3768289	0.125
NC_060948.1	3771127	0.125
NC_060948.1	3773495	0.125
NC_060948.1	3778154	0.125
NC_060948.1	3778788	0.125
NC_060948.1	3778789	0.125
NC_060948.1	3778906	0.125
NC_060948.1	3778908	0.125
NC_060948.1	3778999	0.125
NC_060948.1	3779046	0.125
NC_060948.1	3779053	0.125
NC_060948.1	3779055	0.125
NC_060948.1	3779088	0.125
NC_060948.1	3779295	0.125
NC_060948.1	3779301	0.125
NC_060948.1	3780277	0.125
NC_060948.1	3784353	0.125
NC_060948.1	3785785	0.125
NC_060948.1	3789551	0.125
NC_060948.1	3791858	0.125
NC_060948.1	3793239	0.125
NC_060948.1	3795612	0.125
NC_060948.1	3795841	0.125
NC_060948.1	3797724	0.125
NC_060948.1	3798429	0.125
NC_060948.1	3800197	0.125
NC_060948.1	3804239	0.125
NC_060948.1	3804937	0.125
NC_060948.1	3808768	0.125
NC_060948.1	3809485	0.125
NC_060948.1	3810658	0.125
NC_060948.1	3813273	0.125
NC_060948.1	3815753	0.125
NC_060948.1	3817395	0.125
NC_060948.1	3817898	0.125
NC_060948.1	3820454	0.125
NC_060948.1	3820663	0.125
NC_060948.1	3821645	0.125
NC_060948.1	3823565	0.125
NC_060948.1	3824936	0.125
NC_060948.1	3825707	0.125
NC_060948.1	3827785	0.125
NC_060948.1	3827786	0.125
NC_060948.1	3827884	0.125
NC_060948.1	3829778	0.125
NC_060948.1	3830149	0.125
NC_060948.1	3830172	0.125
NC_060948.1	3831117	0.125
NC_060948.1	3832243	0.125
