0	1	2
NC_000024.9	3131580	0.125
NC_000024.9	3134350	0.125
NC_000024.9	3141979	0.125
NC_000024.9	3142809	0.125
NC_000024.9	3147599	0.125
NC_000024.9	3147666	0.125
NC_000024.9	3156171	0.125
NC_000024.9	3156485	0.125
NC_000024.9	3157148	0.125
NC_000024.9	3158370	0.125
NC_000024.9	3158830	0.125
NC_000024.9	3159003	0.125
NC_000024.9	3159321	0.125
NC_000024.9	3166398	0.125
NC_000024.9	3168537	0.125
NC_000024.9	3170393	0.125
NC_000024.9	3171959	0.125
NC_000024.9	3172554	0.125
NC_000024.9	3172631	0.125
NC_000024.9	3175194	0.125
NC_000024.9	3175522	0.125
NC_000024.9	3177983	0.125
NC_000024.9	3179956	0.125
NC_000024.9	3181827	0.125
NC_000024.9	3187503	0.125
NC_000024.9	3189272	0.125
NC_000024.9	3189500	0.125
NC_000024.9	3192659	0.125
NC_000024.9	3193775	0.125
NC_000024.9	3196426	0.125
NC_000024.9	3196991	0.125
NC_000024.9	3197852	0.125
NC_000024.9	3204414	0.125
NC_000024.9	3204531	0.125
NC_000024.9	3205245	0.125
NC_000024.9	3205875	0.125
NC_000024.9	3206196	0.125
NC_000024.9	3206751	0.125
NC_000024.9	3210616	0.125
NC_000024.9	3211956	0.125
NC_000024.9	3217891	0.125
NC_000024.9	3218793	0.125
NC_000024.9	3218805	0.125
NC_000024.9	3221865	0.125
NC_000024.9	3223376	0.125
NC_000024.9	3224603	0.125
NC_000024.9	3228412	0.125
NC_000024.9	3237003	0.125
NC_000024.9	3240080	0.125
NC_000024.9	3240115	0.125
NC_000024.9	3240322	0.125
NC_000024.9	3240764	0.125
NC_000024.9	3241075	0.125
NC_000024.9	3241120	0.125
NC_000024.9	3241142	0.125
NC_000024.9	3241146	0.125
NC_000024.9	3241210	0.125
NC_000024.9	3241511	0.125
NC_000024.9	3241769	0.125
NC_000024.9	3245317	0.125
NC_000024.9	3246170	0.125
NC_000024.9	3246358	0.125
NC_000024.9	3247479	0.125
NC_000024.9	3251655	0.125
NC_000024.9	3252135	0.125
NC_000024.9	3253378	0.125
NC_000024.9	3253466	0.125
NC_000024.9	3253841	0.125
NC_000024.9	3253843	0.125
NC_000024.9	3255740	0.125
NC_000024.9	3259961	0.125
NC_000024.9	3261396	0.125
NC_000024.9	3263448	0.125
NC_000024.9	3265675	0.125
NC_000024.9	3269225	0.125
NC_000024.9	3273465	0.125
NC_000024.9	3276994	0.125
NC_000024.9	3278003	0.125
NC_000024.9	3278685	0.125
NC_000024.9	3279606	0.125
NC_000024.9	3279616	0.125
NC_000024.9	3284708	0.125
NC_000024.9	3285407	0.125
NC_000024.9	3286562	0.125
NC_000024.9	3286643	0.125
NC_000024.9	3287782	0.125
NC_000024.9	3292478	0.125
NC_000024.9	3293273	0.125
NC_000024.9	3293934	0.125
NC_000024.9	3294125	0.125
NC_000024.9	3295904	0.125
NC_000024.9	3299802	0.125
NC_000024.9	3301260	0.125
NC_000024.9	3304261	0.125
NC_000024.9	3306236	0.125
NC_000024.9	3308249	0.125
NC_000024.9	3311333	0.125
NC_000024.9	3311772	0.125
NC_000024.9	3311910	0.125
NC_000024.9	3312122	0.125
NC_000024.9	3316512	0.125
NC_000024.9	3319685	0.125
NC_000024.9	3320862	0.125
NC_000024.9	3320878	0.125
NC_000024.9	3320911	0.125
NC_000024.9	3320972	0.125
NC_000024.9	3321168	0.125
NC_000024.9	3321201	0.125
NC_000024.9	3322306	0.125
NC_000024.9	3325385	0.125
NC_000024.9	3325797	0.125
NC_000024.9	3326295	0.125
NC_000024.9	3327960	0.125
NC_000024.9	3331464	0.125
NC_000024.9	3351056	0.125
NC_000024.9	3354427	0.125
NC_000024.9	3356054	0.125
NC_000024.9	3356097	0.2857
NC_000024.9	3358527	0.125
NC_000024.9	3359778	0.125
NC_000024.9	3361036	0.125
NC_000024.9	3361996	0.125
NC_000024.9	3365204	0.125
NC_000024.9	3369342	0.125
NC_000024.9	3375293	0.125
NC_000024.9	3375333	0.125
NC_000024.9	3377078	0.125
NC_000024.9	3387034	0.125
NC_000024.9	3388058	0.125
NC_000024.9	3392157	0.125
NC_000024.9	3394622	0.125
NC_000024.9	3395664	0.125
NC_000024.9	3396389	0.125
NC_000024.9	3396403	0.125
NC_000024.9	3397528	0.125
NC_000024.9	3397588	0.125
NC_000024.9	3398203	0.125
NC_000024.9	3399501	0.125
NC_000024.9	3401367	0.125
NC_000024.9	3401371	0.125
NC_000024.9	3402521	0.125
NC_000024.9	3408361	0.125
NC_000024.9	3410881	0.125
NC_000024.9	3411099	0.125
NC_000024.9	3412311	0.125
NC_000024.9	3421080	0.1429
NC_000024.9	3421952	0.125
NC_000024.9	3423014	0.125
NC_000024.9	3424930	0.125
NC_000024.9	3430547	0.125
NC_000024.9	3431741	0.125
NC_000024.9	3434019	0.125
NC_000024.9	3435247	0.125
NC_000024.9	3435715	0.125
NC_000024.9	3436215	0.125
NC_000024.9	3436218	0.125
NC_000024.9	3436223	0.125
NC_000024.9	3436225	0.125
NC_000024.9	3436366	0.125
NC_000024.9	3436392	0.125
NC_000024.9	3436398	0.125
NC_000024.9	3436403	0.375
NC_000024.9	3436409	0.375
NC_000024.9	3436413	0.375
NC_000024.9	3436452	0.125
NC_000024.9	3436453	0.125
NC_000024.9	3436657	0.125
NC_000024.9	3437028	0.125
NC_000024.9	3437151	0.125
NC_000024.9	3437274	0.125
NC_000024.9	3439238	0.125
NC_000024.9	3442397	0.125
NC_000024.9	3446934	0.125
NC_000024.9	3447245	0.125
NC_000024.9	3448329	0.125
NC_000024.9	3449182	0.125
NC_000024.9	3450787	0.125
NC_000024.9	3454600	0.125
NC_000024.9	3459588	0.125
NC_000024.9	3462921	0.125
NC_000024.9	3463010	0.125
NC_000024.9	3467570	0.125
NC_000024.9	3467586	0.125
NC_000024.9	3468836	0.125
NC_000024.9	3468889	0.125
NC_000024.9	3469269	0.125
NC_000024.9	3469374	0.125
NC_000024.9	3469376	0.125
NC_000024.9	3469378	0.125
NC_000024.9	3469380	0.125
NC_000024.9	3473293	0.125
NC_000024.9	3475540	0.125
NC_000024.9	3477830	0.125
NC_000024.9	3477887	0.125
NC_000024.9	3477909	0.125
NC_000024.9	3481054	0.125
NC_000024.9	3483847	0.125
NC_000024.9	3488405	0.125
NC_000024.9	3490224	0.125
NC_000024.9	3491089	0.125
NC_000024.9	3491090	0.125
NC_000024.9	3492017	0.125
NC_000024.9	3494875	0.125
NC_000024.9	3501776	0.125
NC_000024.9	3502996	0.125
NC_000024.9	3503504	0.125
NC_000024.9	3504577	0.125
NC_000024.9	3505800	0.125
NC_000024.9	3506923	0.125
NC_000024.9	3510387	0.125
NC_000024.9	3513712	0.125
NC_000024.9	3514764	0.125
NC_000024.9	3518194	0.125
NC_000024.9	3518211	0.125
NC_000024.9	3518317	0.125
NC_000024.9	3519705	0.125
NC_000024.9	3522382	0.125
NC_000024.9	3526026	0.125
NC_000024.9	3526812	0.125
NC_000024.9	3528560	0.125
NC_000024.9	3528940	0.125
NC_000024.9	3541637	0.125
NC_000024.9	3543455	0.125
NC_000024.9	3543822	0.125
NC_000024.9	3543923	0.125
NC_000024.9	3543988	0.125
NC_000024.9	3543996	0.125
NC_000024.9	3544335	0.125
NC_000024.9	3544457	0.125
NC_000024.9	3544858	0.125
NC_000024.9	3546048	0.125
NC_000024.9	3547589	0.125
NC_000024.9	3550569	0.125
NC_000024.9	3550583	0.125
NC_000024.9	3551918	0.125
NC_000024.9	3553442	0.125
NC_000024.9	3557622	0.125
NC_000024.9	3559910	0.125
NC_000024.9	3561764	0.125
NC_000024.9	3561950	0.125
NC_000024.9	3563017	0.125
NC_000024.9	3571752	0.25
NC_000024.9	3571970	0.125
NC_000024.9	3575947	0.125
NC_000024.9	3576539	0.125
NC_000024.9	3577449	0.125
NC_000024.9	3578862	0.125
NC_000024.9	3579473	0.125
NC_000024.9	3581317	0.125
NC_000024.9	3581736	0.125
NC_000024.9	3583220	0.125
NC_000024.9	3586552	0.125
NC_000024.9	3590521	0.125
NC_000024.9	3592872	0.125
NC_000024.9	3594211	0.125
NC_000024.9	3596564	0.125
NC_000024.9	3597057	0.125
NC_000024.9	3597900	0.125
NC_000024.9	3598062	0.125
NC_000024.9	3598089	0.125
NC_000024.9	3600143	0.125
NC_000024.9	3600599	0.125
NC_000024.9	3600939	0.125
NC_000024.9	3601075	0.125
NC_000024.9	3601987	0.125
NC_000024.9	3603598	0.125
NC_000024.9	3604268	0.125
NC_000024.9	3606974	0.125
NC_000024.9	3608384	0.125
NC_000024.9	3613653	0.125
NC_000024.9	3616135	0.125
NC_000024.9	3617112	0.125
NC_000024.9	3621049	0.125
NC_000024.9	3621278	0.125
NC_000024.9	3622540	0.125
NC_000024.9	3623750	0.125
NC_000024.9	3632881	0.125
NC_000024.9	3635408	0.125
NC_000024.9	3635749	0.125
NC_000024.9	3636010	0.125
NC_000024.9	3637848	0.125
NC_000024.9	3640528	0.125
NC_000024.9	3640532	0.25
NC_000024.9	3640536	0.25
NC_000024.9	3640540	0.125
NC_000024.9	3640544	0.125
NC_000024.9	3640987	0.125
NC_000024.9	3641124	0.125
NC_000024.9	3641802	0.125
NC_000024.9	3641847	0.125
NC_000024.9	3641956	0.125
NC_000024.9	3642054	0.125
NC_000024.9	3643020	0.125
NC_000024.9	3644178	0.125
NC_000024.9	3647143	0.125
NC_000024.9	3648882	0.125
NC_000024.9	3649860	0.125
NC_000024.9	3650484	0.125
NC_000024.9	3651721	0.125
NC_000024.9	3659645	0.125
NC_000024.9	3662640	0.125
NC_000024.9	3662866	0.125
NC_000024.9	3662892	0.25
NC_000024.9	3662943	0.25
NC_000024.9	3662969	0.125
NC_000024.9	3663021	0.25
NC_000024.9	3663022	0.25
NC_000024.9	3663054	0.125
NC_000024.9	3663258	0.125
NC_000024.9	3665668	0.125
NC_000024.9	3666406	0.125
NC_000024.9	3666505	0.125
NC_000024.9	3669250	0.125
NC_000024.9	3675790	0.125
NC_000024.9	3676584	0.125
NC_000024.9	3676814	0.125
NC_000024.9	3687246	0.125
NC_000024.9	3688434	0.125
NC_000024.9	3689559	0.125
NC_000024.9	3689841	0.125
NC_000024.9	3698606	0.125
NC_000024.9	3699730	0.125
NC_000024.9	3703589	0.125
NC_000024.9	3706449	0.125
NC_000024.9	3710325	0.125
NC_000024.9	3710642	0.125
NC_000024.9	3711108	0.125
NC_000024.9	3711326	0.125
NC_000024.9	3712276	0.125
NC_000024.9	3718835	0.125
NC_000024.9	3720372	0.125
NC_000024.9	3720834	0.125
NC_000024.9	3723842	0.125
NC_000024.9	3725566	0.125
NC_000024.9	3726469	0.125
NC_000024.9	3726637	0.125
NC_000024.9	3726895	0.125
NC_000024.9	3731567	0.125
NC_000024.9	3735270	0.125
NC_000024.9	3735649	0.125
NC_000024.9	3736125	0.125
NC_000024.9	3742460	0.125
NC_000024.9	3744241	0.125
NC_000024.9	3746366	0.125
NC_000024.9	3746588	0.125
NC_000024.9	3751908	0.125
NC_000024.9	3757319	0.125
NC_000024.9	3759714	0.125
NC_000024.9	3761509	0.125
NC_000024.9	3762547	0.125
NC_000024.9	3766423	0.125
NC_000024.9	3769155	0.125
NC_000024.9	3770158	0.125
NC_000024.9	3772978	0.125
NC_000024.9	3773454	0.125
NC_000024.9	3774943	0.125
NC_000024.9	3775122	0.125
NC_000024.9	3776275	0.125
NC_000024.9	3776295	0.125
NC_000024.9	3781624	0.125
NC_000024.9	3784007	0.125
NC_000024.9	3785544	0.125
NC_000024.9	3788451	0.125
NC_000024.9	3790759	0.125
NC_000024.9	3790856	0.125
NC_000024.9	3790866	0.125
NC_000024.9	3790868	0.125
NC_000024.9	3790870	0.125
NC_000024.9	3790872	0.125
NC_000024.9	3790874	0.1429
NC_000024.9	3790880	0.1429
NC_000024.9	3790882	0.1429
NC_000024.9	3796971	0.125
NC_000024.9	3797420	0.125
NC_000024.9	3797724	0.125
NC_000024.9	3800017	0.125
NC_000024.9	3800832	0.125
NC_000024.9	3805989	0.125
NC_000024.9	3808798	0.125
NC_000024.9	3810485	0.125
NC_000024.9	3814188	0.125
NC_000024.9	3817481	0.125
NC_000024.9	3817747	0.125
NC_000024.9	3821237	0.125
NC_000024.9	3822467	0.125
NC_000024.9	3822864	0.125
NC_000024.9	3825473	0.125
NC_000024.9	3827671	0.125
NC_000024.9	3828944	0.125
NC_000024.9	3829625	0.125
NC_000024.9	3832279	0.125
NC_000024.9	3837515	0.125
NC_000024.9	3840926	0.125
NC_000024.9	3846695	0.125
NC_000024.9	3848088	0.125
NC_000024.9	3853378	0.125
NC_000024.9	3855502	0.125
NC_000024.9	3857910	0.125
NC_000024.9	3860784	0.125
NC_000024.9	3861352	0.125
NC_000024.9	3869743	0.125
NC_000024.9	3870764	0.125
NC_000024.9	3872215	0.125
NC_000024.9	3872472	0.125
NC_000024.9	3873002	0.125
NC_000024.9	3876595	0.125
NC_000024.9	3878296	0.125
NC_000024.9	3878322	0.125
NC_000024.9	3878635	0.125
NC_000024.9	3879340	0.125
NC_000024.9	3882444	0.125
NC_000024.9	3883393	0.125
NC_000024.9	3887741	0.125
NC_000024.9	3889719	0.125
NC_000024.9	3892669	0.125
NC_000024.9	3895848	0.125
NC_000024.9	3895849	0.125
NC_000024.9	3896238	0.125
NC_000024.9	3897930	0.125
NC_000024.9	3901680	0.125
NC_000024.9	3902782	0.125
NC_000024.9	3904648	0.125
NC_000024.9	3909126	0.125
NC_000024.9	3909630	0.125
NC_000024.9	3911906	0.125
NC_000024.9	3914394	0.125
NC_000024.9	3917511	0.125
NC_000024.9	3918659	0.125
NC_000024.9	3919844	0.125
NC_000024.9	3924003	0.125
NC_000024.9	3924313	0.125
NC_000024.9	3929189	0.125
NC_000024.9	3930598	0.125
NC_000024.9	3930600	0.125
NC_000024.9	3930602	0.125
NC_000024.9	3930604	0.125
NC_000024.9	3930612	0.125
NC_000024.9	3930620	0.125
NC_000024.9	3930636	0.1429
NC_000024.9	3933018	0.125
NC_000024.9	3933053	0.125
NC_000024.9	3934025	0.125
NC_000024.9	3936390	0.125
NC_000024.9	3936519	0.125
NC_000024.9	3937610	0.125
NC_000024.9	3938410	0.125
NC_000024.9	3938973	0.125
NC_000024.9	3939078	0.125
NC_000024.9	3941075	0.125
NC_000024.9	3943088	0.125
NC_000024.9	3953523	0.125
NC_000024.9	3956843	0.125
NC_000024.9	3959681	0.125
NC_000024.9	3962049	0.125
NC_000024.9	3967460	0.125
NC_000024.9	3967462	0.125
NC_000024.9	3967553	0.125
NC_000024.9	3967600	0.125
NC_000024.9	3967607	0.125
NC_000024.9	3967609	0.125
NC_000024.9	3967642	0.125
NC_000024.9	3967849	0.125
NC_000024.9	3967855	0.125
NC_000024.9	3968831	0.125
NC_000024.9	3972907	0.125
NC_000024.9	3974339	0.125
NC_000024.9	3978105	0.125
NC_000024.9	3980412	0.125
NC_000024.9	3981793	0.125
NC_000024.9	3984166	0.125
NC_000024.9	3986278	0.125
NC_000024.9	3986983	0.125
NC_000024.9	3988751	0.125
NC_000024.9	3992793	0.125
NC_000024.9	3993491	0.125
NC_000024.9	3997322	0.125
NC_000024.9	3998039	0.125
NC_000024.9	4004313	0.125
NC_000024.9	4005955	0.125
NC_000024.9	4006458	0.125
NC_000024.9	4009014	0.125
NC_000024.9	4010205	0.125
NC_000024.9	4012125	0.125
NC_000024.9	4013496	0.125
NC_000024.9	4014267	0.125
NC_000024.9	4016345	0.125
NC_000024.9	4016346	0.125
NC_000024.9	4016444	0.125
NC_000024.9	4018338	0.125
NC_000024.9	4018709	0.125
NC_000024.9	4018732	0.125
NC_000024.9	4019677	0.125
NC_000024.9	4020803	0.125
NC_000024.9	4023919	0.125
NC_000024.9	4025019	0.125
NC_000024.9	4025484	0.125
NC_000024.9	4025700	0.125
NC_000024.9	4026409	0.125
NC_000024.9	4029090	0.125
NC_000024.9	4034903	0.125
NC_000024.9	4036616	0.125
NC_000024.9	4037810	0.125
NC_000024.9	4038378	0.125
NC_000024.9	4040748	0.125
NC_000024.9	4046091	0.125
NC_000024.9	4048881	0.125
NC_000024.9	4054090	0.125
NC_000024.9	4054092	0.125
NC_000024.9	4054093	0.125
NC_000024.9	4054096	0.125
NC_000024.9	4054097	0.125
NC_000024.9	4054099	0.125
NC_000024.9	4054100	0.125
NC_000024.9	4054101	0.125
NC_000024.9	4054104	0.125
NC_000024.9	4055556	0.125
NC_000024.9	4055810	0.125
NC_000024.9	4056654	0.125
NC_000024.9	4063906	0.125
NC_000024.9	4067897	0.125
NC_000024.9	4070393	0.125
NC_000024.9	4072020	0.125
NC_000024.9	4077048	0.125
NC_000024.9	4077487	0.125
NC_000024.9	4081236	0.125
NC_000024.9	4083172	0.125
NC_000024.9	4085265	0.125
NC_000024.9	4087192	0.125
NC_000024.9	4090305	0.125
NC_000024.9	4091747	0.125
NC_000024.9	4092747	0.125
NC_000024.9	4093591	0.125
NC_000024.9	4095931	0.125
NC_000024.9	4096300	0.125
NC_000024.9	4097242	0.125
NC_000024.9	4100779	0.125
NC_000024.9	4101247	0.125
NC_000024.9	4102263	0.125
NC_000024.9	4103685	0.125
NC_000024.9	4105081	0.125
NC_000024.9	4106574	0.125
NC_000024.9	4107415	0.125
NC_000024.9	4113969	0.125
NC_000024.9	4115040	0.125
NC_000024.9	4115817	0.125
NC_000024.9	4115852	0.125
NC_000024.9	4118612	0.125
NC_000024.9	4119216	0.125
NC_000024.9	4123983	0.125
NC_000024.9	4126302	0.125
NC_000024.9	4126329	0.125
NC_000024.9	4126462	0.125
NC_000024.9	4127817	0.125
NC_000024.9	4129804	0.125
NC_000024.9	4131646	0.125
NC_000024.9	4131733	0.125
NC_000024.9	4134398	0.125
NC_000024.9	4134667	0.125
NC_000024.9	4136541	0.125
NC_000024.9	4136676	0.125
NC_000024.9	4136678	0.125
NC_000024.9	4136680	0.25
NC_000024.9	4136689	0.125
NC_000024.9	4136693	0.125
NC_000024.9	4137220	0.125
NC_000024.9	4138983	0.125
NC_000024.9	4139644	0.125
NC_000024.9	4142040	0.125
NC_000024.9	4142889	0.125
NC_000024.9	4146105	0.125
NC_000024.9	4147638	0.125
NC_000024.9	4148091	0.125
NC_000024.9	4148833	0.125
NC_000024.9	4149211	0.125
NC_000024.9	4154976	0.125
NC_000024.9	4155887	0.125
NC_000024.9	4157646	0.125
NC_000024.9	4161680	0.125
NC_000024.9	4163111	0.125
NC_000024.9	4165965	0.125
NC_000024.9	4169211	0.125
NC_000024.9	4169776	0.125
NC_000024.9	4171208	0.125
NC_000024.9	4175098	0.125
NC_000024.9	4178336	0.125
NC_000024.9	4179938	0.125
NC_000024.9	4182900	0.125
NC_000024.9	4184736	0.125
NC_000024.9	4184761	0.125
NC_000024.9	4184937	0.125
NC_000024.9	4187085	0.125
NC_000024.9	4189465	0.125
NC_000024.9	4191167	0.125
NC_000024.9	4192142	0.125
NC_000024.9	4193917	0.125
NC_000024.9	4198481	0.125
NC_000024.9	4199897	0.125
NC_000024.9	4200762	0.125
NC_000024.9	4208855	0.125
NC_000024.9	4214128	0.125
